acrB,acrB,149.0,190.0,188.5,93.5,56.0,93.5,38.5
acrD,acrD,107.5,147.5,253.0,67.5,94.5,148.0,91.5
acrE,acrE,16.0,39.0,115.0,27.0,51.0,17.0,38.5
acrF,acrF,38.0,84.0,106.0,-2.0,28.5,46.0,18.5
acrR,acrR,917.5,281.0,1196.5,100.0,262.5,318.0,91.5
acs,acs,24.0,53.5,1200.5,15.0,34.5,21.5,13.0
actP,actP,12.5,51.5,59.5,16.5,23.5,46.0,6.0
ada,ada,111.5,25.5,152.5,55.0,72.5,80.5,34.5
add,add,164.5,10.0,253.5,50.5,211.5,64.0,39.5
ade,ade,67.0,26.5,860.0,87.0,86.0,119.5,34.0
adhE,adhE,775.5,337.5,7555.0,377.0,362.0,272.5,463.5
adhP,adhP,213.0,79.5,518.5,117.5,81.5,156.0,48.5
adiA,adiA,98.5,40.5,390.0,28.0,37.0,65.0,292.5
adiC,adiC,504.0,227.0,1310.5,217.5,374.5,210.0,203.5
adiY,adiY,79.0,99.0,132.5,41.0,38.5,65.0,2.5
adk,adk,79.5,78.5,134.5,23.5,32.0,47.0,2.0
aegA,aegA,855.5,378.5,1216.5,225.0,570.0,819.0,301.0
aer,aer,204.5,205.5,217.5,107.0,79.0,150.0,28.5
aes,aes,99.5,105.5,300.5,78.0,67.5,48.5,57.5
afuB,afuB,225.0,86.0,335.0,116.0,122.5,114.5,42.5
afuC,afuC,520.0,248.5,1365.0,320.0,275.5,376.0,142.5
agaA,agaA,79.5,105.0,168.5,22.5,78.0,84.0,17.0
agaB,agaB,684.5,280.0,242.5,556.5,95.0,61.0,32.0
agaC,agaC,17.0,33.0,128.5,16.5,-0.5,47.5,-24.5
agaD,agaD,20.5,41.5,82.0,9.5,20.0,26.0,-7.0
agaI,agaI,190.5,92.0,433.5,146.0,157.0,194.5,55.0
agaR,agaR,81.0,73.0,167.0,74.0,44.0,70.0,29.0
agaS,agaS,191.5,163.5,1233.5,28.5,37.5,104.0,65.0
agaV,agaV,326.0,300.0,684.5,384.5,109.0,254.0,59.0
agaW,agaW,166.0,52.0,380.0,112.5,97.5,124.0,38.0
agp,agp,78.5,69.0,149.0,46.0,52.5,36.5,42.0
ahpC,ahpC,163.5,57.5,294.5,74.5,30.0,42.0,50.5
ahpF,ahpF,163.0,141.0,220.0,593.5,129.0,75.5,68.0
aidA-I,aidA-I,0.0,59.5,34.5,4.0,16.0,9.0,-6.0
aidB,aidB,307.5,618.5,544.5,198.5,138.5,232.0,75.5
ais,ais,164.0,186.0,325.0,169.5,66.5,124.0,9.5
alaS,alaS,142.5,97.5,255.0,117.5,79.5,85.0,38.0
aldA,aldA,182.5,96.0,141.5,-2.5,100.5,77.5,105.5
aldB,aldB,67.5,30.0,148.0,43.0,22.75,37.5,52.0
alkA,alkA,324.5,142.0,344.0,171.5,140.0,164.0,59.5
